db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	Mibig_id	neighbours	taxid	lineage
ADD0630	gold	Rv0101_AMP-binding.2	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	2	CCP42826.1	1498.0	1882.0	(114494, 115646, '(+)')	Rv0101	AL123456	BGC0001627	[]	83332	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Mycobacteriales', 'family': 'Mycobacteriaceae', 'genus': 'Mycobacterium', 'species': 'Mycobacterium tuberculosis'}
ADD0631	gold	SEQ1243_AMP-binding.1	salicylic acid	C1=CC=C(C(=C1)C(=O)O)O	1	CAP20363.1	29.0	433.0	(38147, 39359, '(+)')	SEQ1243	AM909652	BGC0000347	[]	148942	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Lactobacillales', 'family': 'Streptococcaceae', 'genus': 'Streptococcus', 'species': 'Streptococcus equi'}
ADD0632	gold	SEQ1242_AMP-binding.1	cysteine	C([C@@H](C(=O)O)N)S	1	CAP20364.1	554.0	956.0	(41320, 42526, '(+)')	SEQ1242	AM909652	BGC0000347	['SEQ1242_PP-binding.1', 'SEQ1242_Heterocyclization.1', 'SEQ1242_PCP.1']	148942	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Lactobacillales', 'family': 'Streptococcaceae', 'genus': 'Streptococcus', 'species': 'Streptococcus equi'}
ADD0633	gold	SSGG_00674_AMP-binding.1	cysteic acid	C([C@@H](C(=O)O)N)S(=O)(=O)O	1	EFE73308.1	221.0	623.0	(889666, 890872, '(-)')	SSGG_00674	DS999644	BGC0000431	['SSGG_00674_TauD.1', 'SSGG_00674_PCP.1']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0634	gold	SSGG_00678_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	EFE73312.1	428.0	830.0	(895084, 896290, '(+)')	SSGG_00678	DS999644	BGC0000431	['SSGG_00678_Condensation_Starter.1', 'SSGG_00678_PCP.1', 'SSGG_00678_Condensation_Dual.1', 'SSGG_00678_Condensation_LCL.1']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0635	gold	SSGG_00678_AMP-binding.2	serine	C([C@@H](C(=O)O)N)O	2	EFE73312.1	1513.0	1925.0	(898339, 899575, '(+)')	SSGG_00678	DS999644	BGC0000431	['SSGG_00678_PCP.2', 'SSGG_00678_Condensation_Dual.2']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0636	gold	SSGG_00678_AMP-binding.3	2,3-diaminopropionic acid	C([C@@H](C(=O)O)N)N	3	EFE73312.1	2603.0	3006.0	(901609, 902818, '(+)')	SSGG_00678	DS999644	BGC0000431	['SSGG_00678_PCP.3', 'SSGG_00678_Condensation_Dual.3']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0637	gold	SSGG_00678_AMP-binding.4	threonine	C[C@H]([C@@H](C(=O)O)N)O	4	EFE73312.1	4360.0	4773.0	(906880, 908119, '(+)')	SSGG_00678	DS999644	BGC0000431	['SSGG_00678_PCP.4', 'SSGG_00678_Condensation_Dual.4']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0638	gold	SSGG_00678_AMP-binding.5	valine	CC(C)[C@@H](C(=O)O)N	5	EFE73312.1	5458.0	5874.0	(910174, 911422, '(+)')	SSGG_00678	DS999644	BGC0000431	['SSGG_00678_PCP.5']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0639	gold	SSGG_00679_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	EFE73313.1	472.0	874.0	(913464, 914670, '(+)')	SSGG_00679	DS999644	BGC0000431	['SSGG_00679_Condensation_LCL.1', 'SSGG_00679_PCP.1', 'SSGG_00679_Condensation_Dual.1', 'SSGG_00679_nMT.1', 'SSGG_00679_Thioesterase.1']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0640	gold	SSGG_00679_AMP-binding.2	lysine	C(CCN)C[C@@H](C(=O)O)N	2	EFE73313.1	1558.0	1951.0	(916722, 917901, '(+)')	SSGG_00679	DS999644	BGC0000431	['SSGG_00679_PCP.2', 'SSGG_00679_Condensation_LCL.2']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0641	gold	SSGG_00679_AMP-binding.3	glycine	NCC(=O)O	3	EFE73313.1	2613.0	3025.0	(919887, 921123, '(+)')	SSGG_00679	DS999644	BGC0000431	['SSGG_00679_PCP.3']	457431	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces filamentosus'}
ADD0642	gold	ANIA_01242_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	CBF87869.1	250.0	618.0	(1036480, 1037822, '-')	ANIA_01242	BN001308	BGC0001699	['ANIA_01242_PCP.1', 'ANIA_01242_Condensation_DCL.1', 'ANIA_01242_Epimerization.1', 'ANIA_01242_PP-binding.1']	227321	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus nidulans'}
ADD0643	gold	ANIA_01242_AMP-binding.2	kynurenine	C1=CC=C(C(=C1)C(=O)C[C@@H](C(=O)O)N)N	2	CBF87869.1	1756.0	2148.0	(1031890, 1033066, '(-)')	ANIA_01242	BN001308	BGC0001699	['ANIA_01242_PCP.2', 'ANIA_01242_PP-binding.2', 'ANIA_01242_Condensation_DCL.2']	227321	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus nidulans'}
ADD0644	gold	ANIA_01242_AMP-binding.3	valine	CC(C)[C@@H](C(=O)O)N	3	CBF87869.1	2756.0	3157.0	(1028749, 1029952, '(-)')	ANIA_01242	BN001308	BGC0001699	['ANIA_01242_PP-binding.3', 'ANIA_01242_Condensation_DCL.3']	227321	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus nidulans'}
ADD0645	gold	ANIA_01242_AMP-binding.4	valine	CC(C)[C@@H](C(=O)O)N	4	CBF87869.1	3814.0	4213.0	(1025481, 1026678, '(-)')	ANIA_01242	BN001308	BGC0001699	['ANIA_01242_Condensation_DCL.4']	227321	{'domain': 'Eukaryota', 'kingdom': 'Fungi', 'phylum': 'Ascomycota', 'class': 'Eurotiomycetes', 'order': 'Eurotiales', 'family': 'Aspergillaceae', 'genus': 'Aspergillus', 'species': 'Aspergillus nidulans'}
ADD0646	gold	fr9D_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	ADH01485.1	518.0	919.0	(31498, 32701, '(+)')	fr9D	HM047288	BGC0000995	['fr9D_Condensation_Starter.1', 'fr9D_PP-binding.1']	764483	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Pseudomonadales', 'family': 'Pseudomonadaceae', 'genus': 'Pseudomonas', 'species': 'Pseudomonas sp. 2663'}
ADD0647	gold	orf4_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	BAX89998.1	450.0	850.0	(6572, 7772, '(+)')	orf4	LC217607	BGC0001628	['orf4_Condensation_Starter.1', 'orf4_PCP.1', 'orf4_Condensation_LCL.1', 'orf4_Epimerization.1', 'orf4_TIGR01720.1']	1962669	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Kibdelosporangium', 'species': 'Kibdelosporangium sp. AK-AA56'}
ADD0648	gold	orf4_AMP-binding.2	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	2	BAX89998.1	1512.0	1910.0	(9758, 10952, '(+)')	orf4	LC217607	BGC0001628	['orf4_PCP.2']	1962669	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Kibdelosporangium', 'species': 'Kibdelosporangium sp. AK-AA56'}
ADD0649	gold	orf5_AMP-binding.1	alanine	C[C@@H](C(=O)O)N	1	BAX89999.1	458.0	845.0	(14290, 15451, '(+)')	orf5	LC217607	BGC0001628	['orf5_NRPS-COM_Nterm.1', 'orf5_Cglyc.1', 'orf5_PCP.1', 'orf5_Condensation_LCL.1', 'orf5_Epimerization.1', 'orf5_TIGR01720.1']	1962669	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Kibdelosporangium', 'species': 'Kibdelosporangium sp. AK-AA56'}
ADD0650	gold	orf5_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	BAX89999.1	1499.0	1878.0	(17413, 18550, '(+)')	orf5	LC217607	BGC0001628	['orf5_PCP.2']	1962669	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Kibdelosporangium', 'species': 'Kibdelosporangium sp. AK-AA56'}
ADD0651	gold	orf6_AMP-binding.1	glycine	NCC(=O)O	1	BAX90000.1	461.0	850.0	(21982, 23149, '(+)')	orf6	LC217607	BGC0001628	['orf6_Cglyc.1', 'orf6_PCP.1', 'orf6_Condensation_LCL.1', 'orf6_Epimerization.1', 'orf6_TIGR01720.1', 'orf6_Thioesterase.1']	1962669	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Kibdelosporangium', 'species': 'Kibdelosporangium sp. AK-AA56'}
ADD0652	gold	orf6_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	BAX90000.1	1516.0	1903.0	(25147, 26308, '(+)')	orf6	LC217607	BGC0001628	['orf6_PCP.2', 'orf6_Cglyc.2']	1962669	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Kibdelosporangium', 'species': 'Kibdelosporangium sp. AK-AA56'}
ADD0653	gold	orf6_AMP-binding.3	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	3	BAX90000.1	2999.0	3384.0	(29596, 30751, '(+)')	orf6	LC217607	BGC0001628	['orf6_PCP.3']	1962669	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Kibdelosporangium', 'species': 'Kibdelosporangium sp. AK-AA56'}
ADD0654	gold	XBJ1_0775_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	CBJ79916.1	467.0	889.0	(782538, 783804, '(-)')	XBJ1_0775	FN667741	BGC0001133	['XBJ1_0775_TIGR01720.1', 'XBJ1_0775_Epimerization.1', 'XBJ1_0775_Condensation_LCL.1', 'XBJ1_0775_PCP.1', 'XBJ1_0775_Condensation_Starter.1']	406818	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus bovienii'}
ADD0655	gold	XBJ1_0775_AMP-binding.2	serine	C([C@@H](C(=O)O)N)O	2	CBJ79916.1	1533.0	1950.0	(779355, 780606, '(-)')	XBJ1_0775	FN667741	BGC0001133	['XBJ1_0775_Condensation_LCL.2', 'XBJ1_0775_PCP.2']	406818	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus bovienii'}
ADD0656	gold	XBJ1_0775_AMP-binding.3	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	3	CBJ79916.1	2594.0	2995.0	(776220, 777423, '(-)')	XBJ1_0775	FN667741	BGC0001133	['XBJ1_0775_Condensation_LCL.3', 'XBJ1_0775_PCP.3']	406818	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus bovienii'}
ADD0657	gold	XBJ1_0775_AMP-binding.4	leucine	CC(C)C[C@@H](C(=O)O)N	4	CBJ79916.1	3639.0	4040.0	(773085, 774288, '(-)')	XBJ1_0775	FN667741	BGC0001133	['XBJ1_0775_PCP.4']	406818	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus bovienii'}
ADD0658	gold	XBJ1_0774_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	CBJ79915.1	553.0	954.0	(768278, 769481, '(-)')	XBJ1_0774	FN667741	BGC0001133	['XBJ1_0774_Thioesterase.1', 'XBJ1_0774_Condensation_LCL.1', 'XBJ1_0774_Epimerization.1', 'XBJ1_0774_PCP.1', 'XBJ1_0774_Condensation_DCL.1']	406818	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus bovienii'}
ADD0659	gold	XBJ1_0774_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	CBJ79915.1	2047.0	2448.0	(763796, 764999, '(-)')	XBJ1_0774	FN667741	BGC0001133	['XBJ1_0774_PCP.2', 'XBJ1_0774_Condensation_DCL.2']	406818	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus bovienii'}
ADD0660	gold	XBJ1_0774_AMP-binding.3	serine	C([C@@H](C(=O)O)N)O	3	CBJ79915.1	3092.0	3509.0	(760613, 761864, '(-)')	XBJ1_0774	FN667741	BGC0001133	['XBJ1_0774_PCP.3']	406818	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus bovienii'}
ADD0661	gold	sky29_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	AEA30272.1	461.0	877.0	(27471, 28719, '(+)')	sky29	JF430460	BGC0000429	['sky29_Condensation_Starter.1', 'sky29_PCP.1', 'sky29_Condensation_LCL.1', 'sky29_Epimerization.1', 'sky29_TIGR01720.1']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0662	gold	sky29_AMP-binding.2	alanine	C[C@@H](C(=O)O)N	2	AEA30272.1	1538.0	1939.0	(30702, 31905, '(+)')	sky29	JF430460	BGC0000429	['sky29_PCP.2', 'sky29_Condensation_LCL.2']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0663	gold	sky29_AMP-binding.3	aspartic acid	C([C@@H](C(=O)O)N)C(=O)O	3	AEA30272.1	2599.0	3004.0	(33885, 35100, '(+)')	sky29	JF430460	BGC0000429	['sky29_PCP.3', 'sky29_Condensation_LCL.3']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0664	gold	sky29_AMP-binding.4	glycine	NCC(=O)O	4	AEA30272.1	3664.0	4060.0	(37080, 38268, '(+)')	sky29	JF430460	BGC0000429	['sky29_PCP.4']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0665	gold	sky30_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)C[C@@H](C(=O)O)N	1	AEA30273.1	461.0	856.0	(41711, 42896, '(+)')	sky30	JF430460	BGC0000429	['sky30_NRPS-COM_Nterm.1', 'sky30_Cglyc.1', 'sky30_PCP.1', 'sky30_Condensation_LCL.1', 'sky30_Epimerization.1', 'sky30_TIGR01720.1']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0666	gold	sky30_AMP-binding.2	proline	C1C[C@H](NC1)C(=O)O	2	AEA30273.1	1514.0	1923.0	(44870, 46097, '(+)')	sky30	JF430460	BGC0000429	['sky30_PCP.2', 'sky30_Condensation_LCL.2']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0667	gold	sky30_AMP-binding.3	O-methyltyrosine	COC1=CC=C(C=C1)C[C@@H](C(=O)O)N	3	AEA30273.1	2582.0	2976.0	(48074, 49256, '(+)')	sky30	JF430460	BGC0000429	['sky30_PCP.3', 'sky30_Condensation_LCL.3']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0668	gold	sky30_AMP-binding.4	tryptophan	C1=CC=C2C(=C1)C(=CN2)C[C@@H](C(=O)O)N	4	AEA30273.1	3639.0	4036.0	(51245, 52436, '(+)')	sky30	JF430460	BGC0000429	['sky30_PCP.4']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0669	gold	sky31_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	AEA30274.1	1521.0	1919.0	(59071, 60265, '(+)')	sky31	JF430460	BGC0000429	['sky31_PCP.2', 'sky31_Cglyc.2']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0670	gold	sky31_AMP-binding.3	leucine	CC(C)C[C@@H](C(=O)O)N	3	AEA30274.1	3061.0	3462.0	(63691, 64894, '(+)')	sky31	JF430460	BGC0000429	['sky31_PCP.3']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0671	gold	sky31_AMP-binding.1	glycine	NCC(=O)O	1	AEA30274.1	462.0	860.0	(55894, 57088, '(+)')	sky31	JF430460	BGC0000429	['sky31_NRPS-COM_Nterm.1', 'sky31_Cglyc.1', 'sky31_PCP.1', 'sky31_Condensation_LCL.1', 'sky31_Epimerization.1', 'sky31_TIGR01720.1', 'sky31_Thioesterase.1']	1001349	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces sp. Acta 2897'}
ADD0672	gold	XNC1_RS20595_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	WP_013184317.1	549.0	944.0	(2156370, 2157555, '(+)')	XNC1_RS20595	NC_014228	BGC0001692	['XNC1_RS20595_Condensation_LCL.1', 'XNC1_RS20595_nMT.1', 'XNC1_RS20595_PCP.1']	406817	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus nematophila'}
ADD0673	gold	XNC1_RS09390_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	WP_013184318.1	545.0	941.0	(2161037, 2162225, '(+)')	XNC1_RS09390	NC_014228	BGC0001692	['XNC1_RS09390_Condensation_LCL.1', 'XNC1_RS09390_nMT.1', 'XNC1_RS09390_PCP.1']	406817	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus nematophila'}
ADD0674	gold	XNC1_RS09395_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	WP_013184319.1	549.0	945.0	(2165710, 2166898, '(+)')	XNC1_RS09395	NC_014228	BGC0001692	['XNC1_RS09395_Condensation_LCL.1', 'XNC1_RS09395_nMT.1', 'XNC1_RS09395_PCP.1', 'XNC1_RS09395_Condensation_LCL.2']	406817	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Gammaproteobacteria', 'order': 'Enterobacterales', 'family': 'Morganellaceae', 'genus': 'Xenorhabdus', 'species': 'Xenorhabdus nematophila'}
ADD0675	gold	puwA_AMP-binding.1	asparagine	C([C@@H](C(=O)O)N)C(=O)N	1	AXN93584.1	513.0	915.0	(7942, 9148, '(-)')	puwA	MH325198	BGC0001951	['puwA_Thioesterase.1', 'puwA_PCP.1', 'puwA_nMT.1', 'puwA_Condensation_LCL.1']	1382619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Cylindrospermum', 'species': 'Cylindrospermum alatosporum'}
ADD0676	gold	puwA_AMP-binding.2	proline	C1C[C@H](NC1)C(=O)O	2	AXN93584.1	1996.0	2401.0	(3484, 4699, '(-)')	puwA	MH325198	BGC0001951	['puwA_PCP.2', 'puwA_Condensation_LCL.2']	1382619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Cylindrospermum', 'species': 'Cylindrospermum alatosporum'}
ADD0677	gold	puwE_AMP-binding.1	valine	CC(C)[C@@H](C(=O)O)N	1	AXN93589.1	2523.0	2921.0	(36119, 37313, '(+)')	puwE	MH325198	BGC0001951	['puwE_PP-binding.1', 'puwE_Aminotran_3.1', 'puwE_Condensation_LCL.1', 'puwE_PCP.1']	1382619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Cylindrospermum', 'species': 'Cylindrospermum alatosporum'}
ADD0678	gold	puwF-G_AMP-binding.1	threonine	C[C@H]([C@@H](C(=O)O)N)O	1	AXN93590.1	540.0	948.0	(39532, 40756, '(+)')	puwF-G	MH325198	BGC0001951	['puwF-G_Condensation_LCL.1', 'puwF-G_PCP.1', 'puwF-G_Condensation_DCL.1', 'puwF-G_Epimerization.1', 'puwF-G_TIGR01720.1', 'puwF-G_NRPS-COM_Cterm.1']	1382619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Cylindrospermum', 'species': 'Cylindrospermum alatosporum'}
ADD0679	gold	puwF-G_AMP-binding.2	asparagine	C([C@@H](C(=O)O)N)C(=O)N	2	AXN93590.1	1610.0	2011.0	(42742, 43945, '(+)')	puwF-G	MH325198	BGC0001951	['puwF-G_PCP.2', 'puwF-G_Condensation_LCL.2', 'puwF-G_Condensation_DCL.2']	1382619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Cyanobacteriota', 'class': 'Cyanophyceae', 'order': 'Nostocales', 'family': 'Nostocaceae', 'genus': 'Cylindrospermum', 'species': 'Cylindrospermum alatosporum'}
